"JOB_ID";"Agency";"Posting_Type";"Number_Of_Positions";"Civil_Service_Title";"Job_Category";"Full_Time_Part_Time_Indicator";"Career_Level";"Work_Location";"Posting_Date";"Salary_Brackets"
691241;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"CITY RESEARCH SCIENTIST";"Health";"Full-Time";"Experienced (non-manager)";"42-09 28th Street";"12/3/2024";"$ 100 000 - $ 120 000"
711848;"NYC HOUSING AUTHORITY";"External";1;"RESIDENT BUILDING SUPERINTENDE";"Building Operations & Maintanence";"Full-Time";"Entry-Level";"Lincoln Houses";"5/8/2025";"$ 100 000 - $ 120 000"
687818;"DEPT OF CITYWIDE ADMIN SVCS";"External";1;"CITY CUSTODIAL ASSISTANT";"Building Operations & Maintanence";"Full-Time";"Entry-Level";"1 Centre St., N.Y.";"5/21/2025";"$ 35 000 - $ 45 000"
695236;"TECHNOLOGY & INNOVATION";"External";1;"COMPUTER SYSTEMS MANAGER";"Technology, Data & Innovation";"Full-Time";"Executive";"2 Metro Tech";"12/24/2024";"More than $ 140 000"
712091;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"CITY RESEARCH SCIENTIST";"Policy, Research, and Analysis";"Full-Time";"Experienced (non-manager)";"30-30 47TH AVE";"4/24/2025";"$ 65 000 - $ 75 000"
691544;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"PROCUREMENT ANALYST";"Finace, Accounting, and Procurement";"Full-Time";"Experienced (non-manager)";"125 Worth Street, Nyc";"12/4/2024";"$ 55 000 - $ 65 000"
679157;"DEPT OF DESIGN & CONSTRUCTION";"External";1;"ADM CONSTRUCTION PRJ MGR-NM";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"30-30 Thomson Ave L I City Qns";"9/24/2024";"$ 100 000 - $ 120 000"
686182;"LANDMARKS PRESERVATION COMM";"Internal";1;"PRINCIPAL ADMINISTRATIVE ASSOC";"Administration & Human Resources";"Full-Time";"Experienced (non-manager)";"1 Centre St., N.Y.";"12/23/2024";"$ 65 000 - $ 75 000"
691043;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";2;"STATIONARY ENGINEER";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"455 First Ave., N.Y.";"12/4/2024";"Less than $ 30 000"
684688;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"CITY RESEARCH SCIENTIST";"Health";"Full-Time";"Experienced (non-manager)";"30-30 47TH AVE";"10/17/2024";"$ 85 000 -$ 100 000"
643000;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"SCIENTIST (WATER ECOLOGY)";"Health";"Full-Time";"Experienced (non-manager)";"30-30 47TH AVE";"7/22/2024";"$ 75 000 - $ 85 000"
708305;"BRONX DISTRICT ATTORNEY";"Internal";1;"IT PROJECT SPECIALIST";"Policy, Research, and Analysis";"Full-Time";"Experienced (non-manager)";"215 E 161St St., Bronx";"3/24/2025";"$ 100 000 - $ 120 000"
715531;"HOUSING PRESERVATION & DVLPMNT";"External";1;"COMMUNITY ASSOCIATE";"Constituent Services and Community Programs";"Full-Time";"Experienced (non-manager)";"100 Gold Street";"5/23/2025";"$ 45 000 - $ 55 000"
713655;"DEPARTMENT OF CORRECTION";"External";1;"DEPUTY COMMISSIONER (DOC)";"Administration & Human Resources";"Full-Time";"Manager";"Hazen St-A.M.K.C., E. Elm, Ny";"5/5/2025";"More than $ 140 000"
691407;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";1;"CITY RESEARCH SCIENTIST";"Health";"Full-Time";"Experienced (non-manager)";"42-09 28th Street";"12/11/2024";"$ 100 000 - $ 120 000"
699714;"DEPT. OF HOMELESS SERVICES";"External";1;"MAINTENANCE WORKER";"Building Operations & Maintanence";"Full-Time";"Experienced (non-manager)";"101-07 Farragut Road, Brooklyn";"2/7/2025";"Less than $ 30 000"
707660;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";6;"COLLEGE AIDE (ALL CITY DEPTS)";"Health";"Part Time";"Student";"42-09 28th Street";"3/18/2025";"Less than $ 30 000"
703412;"FIRE DEPARTMENT";"External";1;"COMPUTER SPECIALIST (SOFTWARE)";"Technology, Data & Innovation";"Full-Time";"Experienced (non-manager)";"9 Metrotech Center, Brooklyn N";"5/12/2025";"$ 100 000 - $ 120 000"
631841;"DEPARTMENT OF TRANSPORTATION";"Internal";2;"ASSISTANT CIVIL ENGINEER";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"55 Water St Ny Ny";"4/19/2024";"$ 85 000 -$ 100 000"
693278;"DEPT OF DESIGN & CONSTRUCTION";"External";1;"ADMINISTRATIVE CONSTRUCTION PR";"Engineering, Architecture, and Planning";"Full-Time";"Manager";"30-30 Thomson Ave L I City Qns";"1/7/2025";"More than $ 140 000"
700038;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";1;"CITY RESEARCH SCIENTIST";"Health";"Full-Time";"Experienced (non-manager)";"42-09 28th Street";"1/29/2025";"$ 65 000 - $ 75 000"
713263;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";1;"ACCOUNTANT";"Finace, Accounting, and Procurement";"Full-Time";"Experienced (non-manager)";"42-09 28th Street";"5/1/2025";"$ 75 000 - $ 85 000"
590597;"DEPT OF ENVIRONMENT PROTECTION";"External";1;"AGENCY ATTORNEY";"Legal Affairs";"Full-Time";"Experienced (non-manager)";"59-17 Junction Blvd Corona Ny";"7/14/2023";"$ 75 000 - $ 85 000"
634991;"DEPT OF ENVIRONMENT PROTECTION";"Internal";1;"ADMINISTRATIVE CONSTRUCTION PR";"Engineering, Architecture, and Planning";"Full-Time";"Manager";"465 Columbus Ave. Valhalla, Ny";"5/10/2024";"More than $ 140 000"
711009;"OFFICE OF THE COMPTROLLER";"External";1;"BUDGET ANALYST (COMPTROLLER)";"Policy, Research, and Analysis";"Full-Time";"Experienced (non-manager)";"1 Centre St., N.Y.";"4/11/2025";"$ 100 000 - $ 120 000"
707082;"BOARD OF CORRECTION";"External";1;"SUMMER COLLEGE INTERN";"Administration & Human Resources";"Full-Time";"Student";"2 Lafayette St., N.Y.";"4/14/2025";"$ 35 000 - $ 45 000"
707106;"BRONX DISTRICT ATTORNEY";"Internal";1;"COMMUNITY ASSISTANT";"Building Operations & Maintanence";"Full-Time";"Entry-Level";"198 E161St Street Bronx N.Y.";"3/14/2025";"$ 35 000 - $ 45 000"
633825;"TAX COMMISSION";"Internal";1;"CITY ASSESSOR (I,II,IIIA,IIIB)";"Policy, Research, and Analysis";"Full-Time";"Experienced (non-manager)";"1 Centre St., N.Y.";"4/18/2024";"More than $ 140 000"
604591;"DEPT OF ENVIRONMENT PROTECTION";"External";1;"MOTOR VEHICLE SUPERVISOR";"Building Operations & Maintanence";"Full-Time";"Experienced (non-manager)";"96-05 Horace Harding Expway";"10/6/2023";"$ 55 000 - $ 65 000"
705004;"DEPARTMENT OF CORRECTION";"External";1;"SUMMER COLLEGE INTERN";"Technology, Data & Innovation";"Part Time";"Student";"75-20 Astoria Blvd";"2/28/2025";"Less than $ 30 000"
693417;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";1;"PUBLIC HEALTH ADVISER";"Health";"Part Time";"Experienced (non-manager)";"NYC - All Boroughs";"12/18/2024";"Less than $ 30 000"
583088;"DEPT OF ENVIRONMENT PROTECTION";"Internal";1;"ASSOCIATE CHEMIST";"Public Safety, Inspections, & Enforcement";"Full-Time";"Experienced (non-manager)";"59-17 Junction Blvd Corona Ny";"4/23/2023";"$ 75 000 - $ 85 000"
583082;"DEPT OF ENVIRONMENT PROTECTION";"External";1;"COMPUTER ASSOC (SOFTWARE)";"Public Safety, Inspections, & Enforcement";"Full-Time";"Experienced (non-manager)";"465 Columbus Ave. Valhalla, Ny";"4/23/2023";"$ 85 000 -$ 100 000"
704137;"NYC HOUSING AUTHORITY";"Internal";1;"COMMUNITY COORDINATOR";"Constituent Services and Community Programs";"Full-Time";"Experienced (non-manager)";"REES - Intake & Outreach";"3/11/2025";"$ 65 000 - $ 75 000"
715299;"HOUSING PRESERVATION & DVLPMNT";"Internal";1;"AGENCY ATTORNEY";"Legal Affairs";"Full-Time";"Experienced (non-manager)";"100 Gold Street";"5/22/2025";"$ 85 000 -$ 100 000"
702790;"OFFICE OF MANAGEMENT & BUDGET";"Internal";1;"BUDGET ANALYST (OMB)";"Finace, Accounting, and Procurement";"Full-Time";"Entry-Level";"255 Greenwich Street";"2/14/2025";"$ 75 000 - $ 85 000"
714117;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"AGENCY ATTORNEY INTERNE";"Legal Affairs";"Full-Time";"Experienced (non-manager)";"42-09 28th Street";"5/9/2025";"$ 65 000 - $ 75 000"
714499;"NYC EMPLOYEES RETIREMENT SYS";"Internal";1;"ASSISTANT RETIREMENT BENEFITS";"Finace, Accounting, and Procurement";"Full-Time";"Entry-Level";"335 Adams Street, Brooklyn Ny";"5/14/2025";"$ 55 000 - $ 65 000"
710825;"BRONX DISTRICT ATTORNEY";"Internal";6;"INTERPRETER (SPANISH)";"Communications & Intergovernmental Affairs";"Full-Time";"Experienced (non-manager)";"198 E161St Street Bronx N.Y.";"4/11/2025";"$ 55 000 - $ 65 000"
686437;"DEPT OF ENVIRONMENT PROTECTION";"Internal";1;"CHEMICAL ENGINEERING INTERN";"Engineering, Architecture, and Planning";"Full-Time";"Entry-Level";"96-05 Horace Harding Expway";"12/31/2024";"$ 65 000 - $ 75 000"
696513;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";1;"SUPERVISOR III SOCIAL WORK";"Health";"Full-Time";"Experienced (non-manager)";"42-09 28th Street";"1/8/2025";"$ 100 000 - $ 120 000"
564205;"DEPT OF ENVIRONMENT PROTECTION";"External";2;"CIVIL ENGINEER";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"96-05 Horace Harding Expway";"12/13/2022";"$ 120 000 - $ 140 000"
706523;"BOARD OF CORRECTION";"External";1;"CORRECTIONAL STANDARDS REVIEW";"Constituent Services and Community Programs";"Full-Time";"Experienced (non-manager)";"2 Lafayette St., N.Y.";"4/7/2025";"$ 75 000 - $ 85 000"
590597;"DEPT OF ENVIRONMENT PROTECTION";"Internal";1;"AGENCY ATTORNEY";"Legal Affairs";"Full-Time";"Experienced (non-manager)";"59-17 Junction Blvd Corona Ny";"7/14/2023";"$ 75 000 - $ 85 000"
710541;"DEPT OF DESIGN & CONSTRUCTION";"Internal";1;"ADMIN ARCHITECT (NON MGRL) M-1";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"30-30 Thomson Ave L I City Qns";"4/15/2025";"$ 120 000 - $ 140 000"
707797;"CAMPAIGN FINANCE BOARD";"Internal";1;"ANALYST CFB AL 1 ONLY";"Constituent Services and Community Programs";"Full-Time";"Entry-Level";"100 Church St., N.Y.";"3/18/2025";"$ 55 000 - $ 65 000"
695079;"LAW DEPARTMENT";"External";1;"ASSISTANT CORPORATION COUNSEL";"Legal Affairs";"Full-Time";"Experienced (non-manager)";"100 Church St., N.Y.";"12/27/2024";"More than $ 140 000"
712121;"OFFICE OF MANAGEMENT & BUDGET";"External";1;"BUDGET ANALYST (OMB)";"Finace, Accounting, and Procurement";"Full-Time";"Entry-Level";"255 Greenwich Street";"4/23/2025";"$ 75 000 - $ 85 000"
704094;"DEPT OF DESIGN & CONSTRUCTION";"External";3;"CONSTRUCTION PROJECT MANAGER";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"30-30 Thomson Ave L I City Qns";"3/12/2025";"$ 85 000 -$ 100 000"
648206;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";1;"ASSOCIATE PUBLIC HEALTH SANITA";"Health";"Full-Time";"Experienced (non-manager)";"1309 Fulton Ave Bronx";"8/22/2024";"$ 75 000 - $ 85 000"
689116;"DEPT OF ENVIRONMENT PROTECTION";"External";5;"ASSOCIATE CHEMIST";"Policy, Research, and Analysis";"Full-Time";"Entry-Level";"96-05 Horace Harding Expway";"12/31/2024";"$ 100 000 - $ 120 000"
679101;"DEPARTMENT OF TRANSPORTATION";"External";1;"ADMINISTRATIVE ENGINEER";"Engineering, Architecture, and Planning";"Full-Time";"Manager";"55 Water St Ny Ny";"9/18/2024";"More than $ 140 000"
692335;"DEPARTMENT FOR THE AGING";"External";1;"COMMUNITY COORDINATOR";"Administration & Human Resources";"Full-Time";"Experienced (non-manager)";"2 Lafayette St., N.Y.";"2/11/2025";"$ 100 000 - $ 120 000"
648506;"DEPT OF DESIGN & CONSTRUCTION";"External";2;"COMMUNITY COORDINATOR";"Administration & Human Resources";"Full-Time";"Experienced (non-manager)";"30-30 Thomson Ave L I City Qns";"8/29/2024";"$ 65 000 - $ 75 000"
680965;"BRONX DISTRICT ATTORNEY";"External";1;"COMMUNITY COORDINATOR";"Communications & Intergovernmental Affairs";"Full-Time";"Experienced (non-manager)";"198 E161St Street Bronx N.Y.";"9/19/2024";"$ 85 000 -$ 100 000"
614689;"DEPT OF ENVIRONMENT PROTECTION";"External";1;"ADMINISTRATIVE PROJECT MANAGER";"Engineering, Architecture, and Planning";"Full-Time";"Manager";"465 Columbus Ave. Valhalla, Ny";"11/27/2023";"More than $ 140 000"
678894;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"ASSOCIATE CONTRACT SPECIALIST";"Health";"Full-Time";"Experienced (non-manager)";"42-09 28th Street";"11/18/2024";"$ 85 000 -$ 100 000"
704543;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"ADMINISTRATIVE ACCOUNTANT (NON";"Finace, Accounting, and Procurement";"Full-Time";"Experienced (non-manager)";"42-09 28th Street";"2/27/2025";"$ 100 000 - $ 120 000"
678986;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";1;"ADMINISTRATIVE PUBLIC HEALTH S";"Health";"Full-Time";"Experienced (non-manager)";"1230 Zerega Avenue, Bronx Ny";"9/27/2024";"$ 100 000 - $ 120 000"
714811;"DISTRICT ATTORNEY-MANHATTAN";"Internal";1;"SENIOR RACKETS INVESTIGATOR";"Public Safety, Inspections, & Enforcement";"Full-Time";"Experienced (non-manager)";"1 Hogan Pl./100 Centre St., N.";"5/15/2025";"$ 75 000 - $ 85 000"
710911;"HOUSING PRESERVATION & DVLPMNT";"Internal";1;"AGENCY ATTORNEY";"Constituent Services and Community Programs";"Full-Time";"Experienced (non-manager)";"100 Gold Street";"4/11/2025";"$ 75 000 - $ 85 000"
710317;"NYC DEPT OF VETERANS' SERVICES";"External";3;"SUMMER COLLEGE INTERN";"Administration & Human Resources";"Part Time";"Student";"1 Centre St., N.Y.";"4/10/2025";"Less than $ 30 000"
534769;"HRA/DEPT OF SOCIAL SERVICES";"Internal";2;"PRINCIPAL ADMINISTRATIVE ASSOC";"Social Services";"Full-Time";"Experienced (non-manager)";"95 Evergreen Ave Brooklyn";"6/9/2022";"$ 55 000 - $ 65 000"
699264;"DEPT OF ENVIRONMENT PROTECTION";"External";3;"ACCOUNTANT";"Finace, Accounting, and Procurement";"Full-Time";"Experienced (non-manager)";"59-17 Junction Blvd Corona Ny";"2/4/2025";"$ 75 000 - $ 85 000"
700488;"DEPT OF PARKS & RECREATION";"External";21;"RECREATION SPECIALIST (DEPT OF";"Constituent Services and Community Programs";"Full-Time";"Entry-Level";"105 St & 5 Ave";"1/31/2025";"$ 45 000 - $ 55 000"
699819;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";1;"CITY RESEARCH SCIENTIST";"Health";"Full-Time";"Experienced (non-manager)";"42-09 28th Street";"1/27/2025";"$ 65 000 - $ 75 000"
699455;"DEPARTMENT FOR THE AGING";"Internal";1;"COMMUNITY COORDINATOR";"Constituent Services and Community Programs";"Full-Time";"Experienced (non-manager)";"2 Lafayette St., N.Y.";"3/12/2025";"$ 65 000 - $ 75 000"
700816;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"PRINCIPAL ADMINISTRATIVE ASSOC";"Health";"Full-Time";"Experienced (non-manager)";"42-09 28th Street";"2/4/2025";"$ 75 000 - $ 85 000"
639775;"HRA/DEPT OF SOCIAL SERVICES";"External";1;"ASSOCIATE STAFF ANALYST";"Constituent Services and Community Programs";"Full-Time";"Experienced (non-manager)";"4 World Trade Center";"7/1/2024";"$ 85 000 -$ 100 000"
635148;"DEPARTMENT OF TRANSPORTATION";"Internal";1;"ADM PROC ANAL-NM FRM M1-3";"Finace, Accounting, and Procurement";"Full-Time";"Experienced (non-manager)";"55 Water St Ny Ny";"5/16/2024";"More than $ 140 000"
702872;"DEPT OF ENVIRONMENT PROTECTION";"Internal";1;"SUMMER COLLEGE INTERN";"Engineering, Architecture, and Planning";"Full-Time";"Student";"465 Columbus Ave. Valhalla, Ny";"2/18/2025";"$ 35 000 - $ 45 000"
711760;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"CITY RESEARCH SCIENTIST";"Policy, Research, and Analysis";"Full-Time";"Experienced (non-manager)";"30-30 47TH AVE";"4/22/2025";"$ 75 000 - $ 85 000"
712937;"FIRE DEPARTMENT";"External";1;"AGENCY ATTORNEY";"Legal Affairs";"Full-Time";"Experienced (non-manager)";"9 Metrotech Center, Brooklyn N";"5/20/2025";"$ 75 000 - $ 85 000"
715289;"HOUSING PRESERVATION & DVLPMNT";"External";1;"COMMUNITY COORDINATOR";"Administration & Human Resources";"Full-Time";"Experienced (non-manager)";"100 Gold Street";"5/21/2025";"$ 65 000 - $ 75 000"
701550;"DEPT OF ENVIRONMENT PROTECTION";"External";1;"ADM ENGINEER (NON MGRL)";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"96-05 Horace Harding Expway";"2/14/2025";"More than $ 140 000"
685030;"DEPT OF DESIGN & CONSTRUCTION";"Internal";2;"ASSOCIATE PROJECT MANAGER";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"30-30 Thomson Ave L I City Qns";"10/22/2024";"$ 85 000 -$ 100 000"
681135;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";1;"CLERICAL ASSOCIATE";"Health";"Full-Time";"Experienced (non-manager)";"1309 Fulton Ave Bronx";"9/26/2024";"$ 45 000 - $ 55 000"
683589;"NYC HOUSING AUTHORITY";"External";1;"AGENCY ATTORNEY";"Legal Affairs";"Full-Time";"Experienced (non-manager)";"General Litigation";"11/7/2024";"$ 100 000 - $ 120 000"
571350;"DEPT OF ENVIRONMENT PROTECTION";"Internal";1;"ASSOCIATE PROJECT MANAGER";"Engineering, Architecture, and Planning";"Full-Time";"Manager";"96-05 Horace Harding Expway";"2/19/2023";"$ 85 000 -$ 100 000"
682438;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";1;"CITY RESEARCH SCIENTIST";"Health";"Full-Time";"Experienced (non-manager)";"125 Worth Street, Nyc";"10/22/2024";"$ 100 000 - $ 120 000"
707212;"DEPARTMENT OF INVESTIGATION";"External";1;"DEPUTY INSPECTOR GENERAL";"Legal Affairs";"Full-Time";"Experienced (non-manager)";"180 Maiden Lane";"4/22/2025";"$ 120 000 - $ 140 000"
709997;"HRA/DEPT OF SOCIAL SERVICES";"External";3;"ASSOCIATE BENEFITS OPPORTUNITY";"Social Services";"Full-Time";"Experienced (non-manager)";"275-285 Bergen St, Brooklyn Ny";"4/4/2025";"$ 65 000 - $ 75 000"
700679;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"COMMUNITY COORDINATOR";"Constituent Services and Community Programs";"Full-Time";"Experienced (non-manager)";"NYC - All Boroughs";"2/6/2025";"$ 75 000 - $ 85 000"
697526;"HRA/DEPT OF SOCIAL SERVICES";"Internal";1;"ASSOCIATE STAFF ANALYST";"Administration & Human Resources";"Full-Time";"Experienced (non-manager)";"470 Vanderbilt Ave";"2/4/2025";"$ 100 000 - $ 120 000"
711128;"DEPT OF DESIGN & CONSTRUCTION";"Internal";1;"SURVEYOR";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"30-30 Thomson Ave L I City Qns";"4/23/2025";"$ 75 000 - $ 85 000"
707394;"DISTRICT ATTORNEY-MANHATTAN";"External";1;"COMMUNITY ASSOCIATE";"Technology, Data & Innovation";"Full-Time";"Entry-Level";"80 Centre St., N.Y.";"3/14/2025";"$ 55 000 - $ 65 000"
626494;"DEPT OF ENVIRONMENT PROTECTION";"Internal";1;"ADMINISTRATIVE ENGINEER";"Engineering, Architecture, and Planning";"Full-Time";"Manager";"96-05 Horace Harding Expway";"3/18/2024";"More than $ 140 000"
709171;"BRONX DISTRICT ATTORNEY";"External";1;"CERT IT DEVELOPER (APP)";"Technology, Data & Innovation";"Full-Time";"Experienced (non-manager)";"198 E161St Street Bronx N.Y.";"3/27/2025";"$ 100 000 - $ 120 000"
639775;"HRA/DEPT OF SOCIAL SERVICES";"Internal";1;"ASSOCIATE STAFF ANALYST";"Constituent Services and Community Programs";"Full-Time";"Experienced (non-manager)";"4 World Trade Center";"7/1/2024";"$ 85 000 -$ 100 000"
707540;"BRONX DISTRICT ATTORNEY";"Internal";3;"ASSISTANT DISTRICT ATTORNEY (S";"Legal Affairs";"Full-Time";"Manager";"198 E161St Street Bronx N.Y.";"3/14/2025";"More than $ 140 000"
638696;"DEPT OF YOUTH & COMM DEV SRVS";"External";1;"COLLEGE AIDE (ALL CITY DEPTS)";"Constituent Services and Community Programs";"Part Time";"Entry-Level";"2 Lafayette St., N.Y.";"3/6/2025";"Less than $ 30 000"
535760;"DEPT OF ENVIRONMENT PROTECTION";"Internal";1;"ENGINEERING TECHNICIAN";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"96-05 Horace Harding Expway";"6/27/2022";"$ 45 000 - $ 55 000"
705279;"DEPT OF ENVIRONMENT PROTECTION";"Internal";1;"ELECTRICAL ENGINEER";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"96-05 Horace Harding Expway";"3/18/2025";"$ 120 000 - $ 140 000"
706141;"DEPARTMENT OF TRANSPORTATION";"Internal";1;"CIVIL ENGINEER";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"55 Water St Ny Ny";"3/11/2025";"$ 120 000 - $ 140 000"
678894;"DEPT OF HEALTH/MENTAL HYGIENE";"Internal";1;"ASSOCIATE CONTRACT SPECIALIST";"Health";"Full-Time";"Experienced (non-manager)";"42-09 28th Street";"11/18/2024";"$ 85 000 -$ 100 000"
712972;"DISTRICT ATTORNEY RICHMOND COU";"Internal";1;"COMMUNITY ASSOCIATE";"Technology, Data & Innovation";"Full-Time";"Experienced (non-manager)";"130 Stuyvesant Place, S.I.";"4/29/2025";"$ 55 000 - $ 65 000"
711368;"NYC HOUSING AUTHORITY";"Internal";1;"RESIDENT BUILDING SUPERINTENDE";"Building Operations & Maintanence";"Full-Time";"Manager";"Patterson";"5/8/2025";"$ 100 000 - $ 120 000"
715285;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"CITY RESEARCH SCIENTIST";"Health";"Full-Time";"Experienced (non-manager)";"30-30 47TH AVE";"5/21/2025";"$ 100 000 - $ 120 000"
702983;"DEPT OF HEALTH/MENTAL HYGIENE";"External";1;"CITY RESEARCH SCIENTIST";"Policy, Research, and Analysis";"Full-Time";"Experienced (non-manager)";"42-09 28th Street";"2/22/2025";"$ 100 000 - $ 120 000"
631310;"DEPT OF ENVIRONMENT PROTECTION";"External";1;"ASSISTANT CIVIL ENGINEER";"Engineering, Architecture, and Planning";"Full-Time";"Experienced (non-manager)";"96-05 Horace Harding Expway";"4/2/2024";"$ 85 000 -$ 100 000"
